country,period,extreme_temp_total_affected,extreme_temp_total_deaths,drought_total_affected,drought_total_deaths,flood_total_affected,flood_total_deaths,storm_total_affected,storm_total_deaths
El Salvador,2010,0.0,0.0,0.0,0.0,300000.0,35.0,11753.0,18.0
El Salvador,2015,0.0,0.0,1086610.0,0.0,7099.0,5.0,20584.0,22.0
El Salvador,2020,0.0,0.0,0.0,0.0,300.0,5.0,168763.0,66.0
Equatorial Guinea,2025,0.0,0.0,0.0,0.0,23155.0,0.0,0.0,0.0
Eritrea,1990,0.0,0.0,1600000.0,0.0,0.0,0.0,15675.0,3.0
Eritrea,1995,0.0,0.0,136252.0,0.0,0.0,0.0,0.0,0.0
Eritrea,2000,0.0,0.0,2163748.0,0.0,7013.0,0.0,0.0,0.0
Eritrea,2005,0.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0
Estonia,2005,0.0,3.0,0.0,0.0,0.0,0.0,5730.0,1.0
Estonia,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2015,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,2020,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0
Eswatini,1980,0.0,0.0,0.0,500.0,0.0,0.0,632500.0,53.0
Eswatini,1990,0.0,0.0,201509.0,0.0,0.0,0.0,0.0,0.0
Eswatini,1995,0.0,0.0,48491.0,0.0,0.0,0.0,0.0,0.0
Eswatini,2000,0.0,0.0,970000.0,0.0,272000.0,0.0,0.0,0.0
Eswatini,2005,0.0,0.0,410000.0,0.0,2500.0,0.0,7685.0,1.0
Eswatini,2010,0.0,0.0,0.0,0.0,400.0,11.0,0.0,0.0
Eswatini,2015,0.0,0.0,724000.0,0.0,0.0,0.0,0.0,0.0
Eswatini,2020,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,0.0
Ethiopia,1965,0.0,0.0,3200000.0,2000.0,16000.0,1.0,0.0,0.0
Ethiopia,1970,0.0,0.0,639740.0,21324.0,0.0,0.0,0.0,0.0
Ethiopia,1975,0.0,0.0,2360260.0,78676.0,87000.0,16.0,0.0,0.0
Ethiopia,1980,0.0,0.0,7750000.0,300000.0,20000.0,0.0,0.0,0.0
Ethiopia,1985,0.0,0.0,7311783.0,367.0,75240.0,54.0,0.0,0.0
Ethiopia,1990,0.0,0.0,6188217.0,0.0,427814.0,6.0,0.0,0.0
Ethiopia,1995,0.0,0.0,2211200.0,0.0,421152.0,441.0,0.0,0.0
Ethiopia,2000,0.0,0.0,16275000.0,0.0,183500.0,215.0,0.0,0.0
Ethiopia,2005,0.0,0.0,12722039.0,0.0,1038390.0,1224.0,0.0,0.0
Ethiopia,2010,0.0,0.0,8283640.0,0.0,172400.0,19.0,0.0,0.0
Ethiopia,2015,0.0,0.0,10200000.0,0.0,903680.0,128.0,0.0,0.0
Ethiopia,2020,0.0,0.0,30900000.0,0.0,3416233.0,184.0,0.0,0.0
Ethiopia,2025,0.0,0.0,0.0,0.0,0.0,0.0,38624.0,1.0
Europe,1905,0.0,0.0,0.0,0.0,6000.0,153.0,0.0,0.0
Europe,1910,0.0,0.0,0.0,0.0,200000.0,16.0,0.0,0.0
Europe,1915,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
Europe,1920,0.0,0.0,5000000.0,1200000.0,0.0,38.0,0.0,23.0
Europe,1925,0.0,0.0,0.0,0.0,146000.0,1013.0,0.0,88.0
Europe,1930,0.0,0.0,0.0,0.0,104200.0,285.0,0.0,82.0
Europe,1935,0.0,0.0,0.0,0.0,800.0,14.0,0.0,0.0
Europe,1940,0.0,0.0,0.0,0.0,15000.0,147.0,262.0,140.0
Europe,1945,0.0,0.0,0.0,0.0,400000.0,15.0,5245.0,78.0
Europe,1950,0.0,0.0,0.0,0.0,482410.0,2342.0,0.0,0.0
Europe,1955,0.0,0.0,0.0,0.0,30100.0,125.0,0.0,26.0
Europe,1960,0.0,12.0,0.0,0.0,260000.0,832.0,16000.0,380.0
Europe,1965,0.0,0.0,0.0,0.0,1400600.0,620.0,203900.0,97.0
Europe,1970,0.0,400.0,0.0,0.0,1561005.0,852.0,5200.0,157.0
Europe,1975,0.0,0.0,0.0,0.0,1112708.0,245.0,25269.0,107.0
Europe,1980,0.0,0.0,0.0,0.0,1015447.0,244.0,73362.0,515.0
Europe,1985,7085.0,1222.0,1066666.0,0.0,144110.0,546.0,4900.0,201.0
Europe,1990,260.0,113.0,7016020.0,0.0,1507264.0,536.0,822568.0,474.0
Europe,1995,738010.0,1039.0,1127314.0,0.0,3083620.0,463.0,4039397.0,561.0
Europe,2000,32761.0,74331.0,1062575.0,2.0,2570402.0,579.0,2829441.0,236.0
Europe,2005,74077.0,6284.0,210394.0,0.0,1061693.0,403.0,452460.0,220.0
Europe,2010,543708.0,58235.0,5800.0,0.0,3812611.0,645.0,572183.0,148.0
Europe,2015,61991.0,7780.0,0.0,0.0,481291.0,270.0,192840.0,154.0
Europe,2020,0.0,178701.0,26000.0,0.0,2191621.0,654.0,987448.0,247.0
Europe,2025,0.0,0.0,0.0,0.0,7860.0,16.0,3520.0,1.0
European Union (27),1905,0.0,0.0,0.0,0.0,6000.0,153.0,0.0,0.0
European Union (27),1910,0.0,0.0,0.0,0.0,200000.0,16.0,0.0,0.0
European Union (27),1915,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
European Union (27),1920,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
European Union (27),1925,0.0,0.0,0.0,0.0,146000.0,1013.0,0.0,88.0
European Union (27),1930,0.0,0.0,0.0,0.0,104200.0,285.0,0.0,82.0
European Union (27),1935,0.0,0.0,0.0,0.0,800.0,14.0,0.0,0.0
European Union (27),1940,0.0,0.0,0.0,0.0,15000.0,147.0,262.0,140.0
European Union (27),1945,0.0,0.0,0.0,0.0,0.0,0.0,5245.0,78.0
European Union (27),1950,0.0,0.0,0.0,0.0,481750.0,2308.0,0.0,0.0
European Union (27),1955,0.0,0.0,0.0,0.0,30100.0,125.0,0.0,26.0
European Union (27),1960,0.0,12.0,0.0,0.0,20000.0,815.0,16000.0,33.0
European Union (27),1965,0.0,0.0,0.0,0.0,1305600.0,617.0,203200.0,75.0
European Union (27),1970,0.0,400.0,0.0,0.0,1561005.0,852.0,5200.0,103.0
European Union (27),1975,0.0,0.0,0.0,0.0,1079708.0,211.0,23619.0,1.0
European Union (27),1980,0.0,0.0,0.0,0.0,978249.0,176.0,62960.0,73.0
European Union (27),1985,0.0,1116.0,0.0,0.0,85830.0,410.0,4900.0,167.0
European Union (27),1990,0.0,30.0,4872686.0,0.0,170790.0,252.0,795926.0,280.0
European Union (27),1995,12393.0,544.0,1127314.0,0.0,811285.0,390.0,3748997.0,308.0
European Union (27),2000,989.0,71715.0,0.0,0.0,899601.0,302.0,17728.0,162.0
European Union (27),2005,1744.0,5309.0,0.0,0.0,322864.0,296.0,32873.0,187.0
European Union (27),2010,57539.0,1220.0,0.0,0.0,2442465.0,324.0,549382.0,125.0
European Union (27),2015,0.0,6662.0,0.0,0.0,54505.0,161.0,175639.0,129.0
European Union (27),2020,0.0,163812.0,26000.0,0.0,1761835.0,607.0,949891.0,183.0
European Union (27),2025,0.0,0.0,0.0,0.0,2850.0,7.0,3520.0,1.0
Fiji,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
Fiji,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Fiji,1950,0.0,0.0,0.0,0.0,0.0,0.0,800.0,23.0
Fiji,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,1960,0.0,0.0,0.0,0.0,18000.0,1.0,0.0,0.0
Fiji,1965,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,2.0
Fiji,1970,0.0,0.0,0.0,0.0,0.0,0.0,126150.0,62.0
Fiji,1975,0.0,0.0,0.0,0.0,0.0,0.0,58900.0,53.0
Fiji,1980,0.0,0.0,31000.0,0.0,0.0,0.0,251096.0,27.0
Fiji,1985,0.0,0.0,0.0,0.0,215000.0,29.0,128369.0,34.0
Fiji,1990,0.0,0.0,0.0,0.0,0.0,0.0,168003.0,22.0
Fiji,1995,0.0,0.0,263455.0,0.0,0.0,0.0,5272.0,37.0
Fiji,2000,0.0,0.0,0.0,0.0,600.0,0.0,35000.0,33.0
Fiji,2005,0.0,0.0,0.0,0.0,11680.0,22.0,4082.0,10.0
Fiji,2010,0.0,0.0,0.0,0.0,19545.0,15.0,47501.0,4.0
Fiji,2015,0.0,0.0,67000.0,0.0,0.0,0.0,732538.0,55.0
Fiji,2020,0.0,0.0,0.0,0.0,0.0,0.0,587430.0,15.0
Finland,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2005,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0
Finland,2020,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0
France,1910,0.0,0.0,0.0,0.0,200000.0,16.0,0.0,0.0
France,1930,0.0,0.0,0.0,0.0,16200.0,230.0,0.0,0.0
France,1940,0.0,0.0,0.0,0.0,9000.0,57.0,0.0,0.0
France,1955,0.0,0.0,0.0,0.0,6900.0,35.0,0.0,0.0
France,1965,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,35.0
France,1975,0.0,0.0,0.0,0.0,26002.0,39.0,0.0,0.0
France,1980,0.0,0.0,0.0,0.0,6325.0,24.0,2000.0,27.0
France,1985,0.0,0.0,0.0,0.0,45000.0,35.0,0.0,13.0
France,1990,0.0,25.0,0.0,0.0,14210.0,23.0,3720.0,103.0
France,1995,10000.0,23.0,0.0,0.0,5485.0,40.0,3505721.0,122.0
France,2000,0.0,19490.0,0.0,0.0,68194.0,43.0,950.0,42.0
France,2005,200.0,1403.0,0.0,0.0,4000.0,3.0,4508.0,24.0
France,2010,0.0,15.0,0.0,0.0,22450.0,48.0,500079.0,63.0
France,2015,0.0,4713.0,0.0,0.0,26352.0,48.0,2177.0,19.0
France,2020,0.0,11916.0,0.0,0.0,15838.0,6.0,592487.0,34.0
France,2025,0.0,0.0,0.0,0.0,0.0,0.0,1902.0,0.0
French Guiana,1995,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0
French Guiana,2020,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0
French Polynesia,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,1980,0.0,0.0,0.0,0.0,0.0,0.0,5050.0,7.0
French Polynesia,2010,0.0,0.0,0.0,0.0,0.0,0.0,3411.0,1.0
French Polynesia,2015,0.0,0.0,0.0,0.0,5004.0,0.0,0.0,0.0
Gabon,1985,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0
Gabon,2005,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0
Gabon,2010,0.0,0.0,0.0,0.0,77845.0,1.0,3530.0,0.0
Gabon,2020,0.0,0.0,0.0,0.0,13400.0,0.0,3000.0,0.0
Gambia,1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,1965,0.0,0.0,180000.0,0.0,0.0,0.0,0.0,0.0
Gambia,1970,0.0,0.0,119932.0,0.0,0.0,0.0,0.0,0.0
Gambia,1975,0.0,0.0,30068.0,0.0,0.0,0.0,0.0,0.0
Gambia,1980,0.0,0.0,406054.0,0.0,0.0,0.0,0.0,0.0
Gambia,1985,0.0,0.0,93946.0,0.0,0.0,0.0,0.0,0.0
Gambia,1995,0.0,0.0,0.0,0.0,36000.0,53.0,0.0,0.0
Gambia,2000,0.0,0.0,0.0,0.0,250.0,1.0,14156.0,5.0
Gambia,2005,0.0,0.0,0.0,0.0,14958.0,5.0,2650.0,0.0
Gambia,2010,0.0,0.0,428000.0,0.0,42261.0,11.0,0.0,0.0
Gambia,2015,0.0,0.0,63100.0,0.0,20000.0,6.0,15101.0,4.0
Gambia,2020,0.0,0.0,0.0,0.0,17201.0,6.0,16949.0,10.0
Gambia,2025,0.0,0.0,0.0,0.0,10767.0,8.0,0.0,0.0
Georgia,1995,0.0,0.0,0.0,0.0,800.0,8.0,0.0,0.0
Georgia,2000,0.0,0.0,696000.0,0.0,90.0,1.0,900.0,0.0
Georgia,2005,0.0,0.0,0.0,0.0,3100.0,0.0,0.0,0.0
Georgia,2010,0.0,0.0,0.0,0.0,138768.0,12.0,7768.0,0.0
Georgia,2015,0.0,0.0,0.0,0.0,16551.0,40.0,0.0,0.0
Georgia,2020,0.0,0.0,0.0,0.0,362113.0,0.0,0.0,0.0
Georgia,2025,0.0,0.0,0.0,0.0,0.0,0.0,28870.0,3.0
Germany,1990,0.0,0.0,0.0,0.0,100000.0,12.0,0.0,81.0
Germany,1995,0.0,30.0,0.0,0.0,106500.0,8.0,30015.0,26.0
Germany,2000,0.0,9355.0,0.0,0.0,330108.0,27.0,19.0,45.0
Germany,2005,165.0,19.0,0.0,0.0,1450.0,6.0,432.0,40.0
Germany,2010,0.0,16.0,0.0,0.0,601400.0,17.0,3.0,19.0
Germany,2015,0.0,4.0,0.0,0.0,600.0,8.0,36.0,11.0
Germany,2020,0.0,20831.0,0.0,0.0,4407.0,238.0,639.0,12.0
Ghana,1965,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0
Ghana,1970,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
Ghana,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,1980,0.0,0.0,6941068.0,0.0,0.0,0.0,0.0,0.0
Ghana,1985,0.0,0.0,5558932.0,0.0,2800.0,7.0,0.0,0.0
Ghana,1990,0.0,0.0,0.0,0.0,2000000.0,5.0,0.0,0.0
Ghana,1995,0.0,0.0,0.0,0.0,1024602.0,197.0,0.0,0.0
Ghana,2000,0.0,0.0,0.0,0.0,146225.0,16.0,0.0,0.0
Ghana,2005,0.0,0.0,0.0,0.0,550145.0,96.0,0.0,0.0
Ghana,2010,0.0,0.0,0.0,0.0,136218.0,88.0,0.0,0.0
Ghana,2015,0.0,0.0,0.0,0.0,1131102.0,101.0,12.0,20.0
Ghana,2020,0.0,0.0,0.0,0.0,46640.0,24.0,0.0,0.0
Greece,1905,0.0,0.0,0.0,0.0,6000.0,100.0,0.0,0.0
Greece,1920,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
Greece,1925,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
Greece,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
Greece,1935,0.0,0.0,0.0,0.0,800.0,14.0,0.0,0.0
Greece,1960,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,33.0
Greece,1975,0.0,0.0,0.0,0.0,5600.0,42.0,0.0,0.0
Greece,1985,0.0,1076.0,0.0,0.0,0.0,0.0,0.0,48.0
Greece,1990,0.0,5.0,0.0,0.0,1000.0,14.0,0.0,3.0
Greece,1995,0.0,0.0,0.0,0.0,900.0,12.0,0.0,0.0
Greece,2000,176.0,27.0,0.0,0.0,8490.0,15.0,12.0,2.0
Greece,2005,0.0,16.0,0.0,0.0,3690.0,3.0,600.0,3.0
Greece,2010,0.0,5.0,0.0,0.0,2670.0,3.0,0.0,0.0
Greece,2015,0.0,0.0,0.0,0.0,6724.0,30.0,123.0,7.0
Greece,2020,0.0,13411.0,0.0,0.0,8230.0,25.0,730.0,4.0
Grenada,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Grenada,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,1990,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0
Grenada,1995,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0
Grenada,2000,0.0,0.0,0.0,0.0,0.0,0.0,113775.0,39.0
Grenada,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Grenada,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,2020,0.0,0.0,100000.0,0.0,0.0,0.0,12027.0,8.0
Guadeloupe,1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
Guadeloupe,1955,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,18.0
Guadeloupe,1960,0.0,0.0,0.0,0.0,0.0,0.0,10100.0,14.0
Guadeloupe,1965,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,25.0
Guadeloupe,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1985,0.0,0.0,0.0,0.0,0.0,0.0,11084.0,5.0
Guadeloupe,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1995,0.0,0.0,0.0,0.0,0.0,0.0,899.0,4.0
Guadeloupe,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,2015,0.0,0.0,0.0,0.0,0.0,0.0,80002.0,4.0
Guadeloupe,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Guam,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Guam,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Guam,1985,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0
Guam,1990,0.0,0.0,0.0,0.0,0.0,0.0,5542.0,1.0
Guam,1995,0.0,0.0,0.0,0.0,0.0,0.0,6420.0,0.0
Guam,2000,0.0,0.0,0.0,0.0,0.0,0.0,15444.0,2.0
Guam,2020,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,2.0
Guatemala,1945,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0
Guatemala,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Guatemala,1965,0.0,0.0,0.0,0.0,0.0,0.0,10200.0,269.0
Guatemala,1970,0.0,0.0,0.0,0.0,1000.0,5.0,0.0,0.0
Guatemala,1980,0.0,0.0,0.0,0.0,20256.0,620.0,0.0,0.0
Guatemala,1985,0.0,0.0,73000.0,0.0,12515.0,94.0,0.0,0.0
Guatemala,1990,0.0,0.0,0.0,0.0,600.0,10.0,0.0,0.0
Guatemala,1995,0.0,0.0,0.0,0.0,13458.0,43.0,105700.0,384.0
Guatemala,2000,1850.0,0.0,113596.0,41.0,101726.0,36.0,7946.0,10.0
Guatemala,2005,0.0,6.0,2500000.0,0.0,210196.0,41.0,479219.0,1530.0
Guatemala,2010,8040.0,0.0,491485.0,0.0,625598.0,65.0,500142.0,184.0
Guatemala,2015,2744.0,0.0,2575000.0,0.0,184640.0,11.0,81683.0,12.0
Guatemala,2020,0.0,0.0,0.0,0.0,7940829.0,149.0,3376023.0,178.0
Guatemala,2025,0.0,0.0,0.0,0.0,0.0,0.0,4726.0,16.0
Guinea,1980,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0
Guinea,1990,0.0,0.0,0.0,0.0,6066.0,0.0,0.0,0.0
Guinea,1995,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Guinea,2000,0.0,0.0,0.0,0.0,220000.0,9.0,0.0,0.0
Guinea,2005,0.0,0.0,0.0,0.0,66085.0,2.0,0.0,0.0
Guinea,2010,0.0,0.0,0.0,0.0,79275.0,8.0,0.0,0.0
Guinea,2015,0.0,0.0,0.0,0.0,32915.0,9.0,0.0,0.0
Guinea,2020,0.0,0.0,0.0,0.0,371813.0,18.0,0.0,0.0
Guinea,2025,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0
Guinea-Bissau,1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1985,0.0,0.0,0.0,0.0,0.0,0.0,3703.0,1.0
Guinea-Bissau,1990,0.0,0.0,0.0,0.0,0.0,0.0,1722.0,0.0
Guinea-Bissau,2000,0.0,0.0,100000.0,0.0,1000.0,3.0,0.0,0.0
Guinea-Bissau,2005,0.0,0.0,32000.0,0.0,750.0,0.0,0.0,0.0
Guinea-Bissau,2010,0.0,0.0,0.0,0.0,56792.0,2.0,0.0,0.0
Guinea-Bissau,2015,0.0,0.0,0.0,0.0,0.0,0.0,11541.0,3.0
Guyana,1970,0.0,0.0,0.0,0.0,21000.0,0.0,0.0,0.0
Guyana,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1995,0.0,0.0,607200.0,0.0,38000.0,0.0,0.0,0.0
Guyana,2005,0.0,0.0,0.0,0.0,409774.0,34.0,0.0,0.0
Guyana,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,2015,0.0,0.0,0.0,0.0,202274.0,0.0,0.0,0.0
Guyana,2020,0.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0
Haiti,1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
Haiti,1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0
Haiti,1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0
Haiti,1950,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,410.0
Haiti,1955,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
Haiti,1960,0.0,0.0,0.0,0.0,0.0,526.0,80000.0,5100.0
Haiti,1965,0.0,0.0,210217.0,0.0,0.0,0.0,67881.0,480.0
Haiti,1970,0.0,0.0,507000.0,0.0,40000.0,78.0,0.0,0.0
Haiti,1975,0.0,0.0,450000.0,0.0,0.0,0.0,1110.0,8.0
Haiti,1980,0.0,0.0,103000.0,0.0,0.0,0.0,1165000.0,220.0
Haiti,1985,0.0,0.0,0.0,0.0,181601.0,208.0,870000.0,54.0
Haiti,1990,0.0,0.0,1000000.0,0.0,5000.0,13.0,1587000.0,1122.0
Haiti,1995,0.0,0.0,0.0,0.0,90.0,31.0,12144.0,256.0
Haiti,2000,0.0,0.0,35000.0,0.0,238293.0,2796.0,322499.0,2787.0
Haiti,2005,0.0,0.0,0.0,0.0,156450.0,110.0,404335.0,876.0
Haiti,2010,0.0,0.0,632582.0,0.0,116255.0,140.0,291043.0,118.0
Haiti,2015,0.0,0.0,3967418.0,0.0,194280.0,104.0,2142500.0,555.0
Haiti,2020,0.0,0.0,0.0,0.0,425353.0,124.0,44178.0,40.0
Haiti,2025,0.0,0.0,0.0,0.0,4116.0,1.0,0.0,0.0
High-income countries,1900,0.0,0.0,0.0,0.0,1200.0,250.0,1180.0,6098.0
High-income countries,1905,0.0,0.0,0.0,0.0,6000.0,225.0,15000.0,10710.0
High-income countries,1910,0.0,0.0,0.0,0.0,200000.0,1395.0,3553.0,2250.0
High-income countries,1915,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4809.0
High-income countries,1920,0.0,0.0,0.0,0.0,0.0,38.0,1374.0,4343.0
High-income countries,1925,0.0,0.0,0.0,0.0,146000.0,1259.0,620.0,3665.0
High-income countries,1930,0.0,0.0,9988.0,0.0,104200.0,285.0,95820.0,3905.0
High-income countries,1935,0.0,1693.0,12485.0,0.0,1000800.0,1467.0,0.0,13584.0
High-income countries,1940,0.0,0.0,2527.0,0.0,15000.0,1137.0,262.0,580.0
High-income countries,1945,0.0,0.0,0.0,0.0,400000.0,2055.0,2496117.0,10406.0
High-income countries,1950,0.0,69.0,0.0,0.0,3312704.0,6917.0,2721834.0,7682.0
High-income countries,1955,0.0,107.0,0.0,0.0,303340.0,1566.0,2642146.0,11319.0
High-income countries,1960,0.0,162.0,0.0,0.0,1330384.0,2062.0,312594.0,2317.0
High-income countries,1965,0.0,262.0,2838512.0,600.0,5509069.0,2889.0,426161.0,3850.0
High-income countries,1970,0.0,432.0,81488.0,0.0,2860049.0,2743.0,197848.0,1898.0
High-income countries,1975,0.0,0.0,0.0,0.0,1274536.0,987.0,468003.0,1398.0
High-income countries,1980,200.0,1448.0,260078.0,0.0,1502623.0,895.0,762174.0,2517.0
High-income countries,1985,7.0,1338.0,5922.0,0.0,715777.0,1295.0,1488442.0,2103.0
High-income countries,1990,4100944.0,234.0,9603591.0,0.0,1539793.0,1031.0,4376269.0,1914.0
High-income countries,1995,1248110.0,2139.0,4003609.0,0.0,2427510.0,1473.0,9953936.0,2156.0
High-income countries,2000,60391.0,74420.0,1000000.0,0.0,3330953.0,955.0,7152714.0,2121.0
High-income countries,2005,6836.0,6186.0,0.0,0.0,13029900.0,1127.0,5985892.0,3876.0
High-income countries,2010,192769.0,58894.0,0.0,0.0,3352359.0,967.0,3561768.0,2064.0
High-income countries,2015,88914.0,8151.0,43682.0,0.0,2724378.0,1082.0,89255668.0,1942.0
High-income countries,2020,57014.0,176902.0,889748.0,428.0,4141049.0,1105.0,1695750.0,2162.0
High-income countries,2025,0.0,0.0,0.0,0.0,28597.0,211.0,84564.0,184.0
Honduras,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0
Honduras,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Honduras,1965,0.0,0.0,100000.0,0.0,6000.0,0.0,8002.0,0.0
Honduras,1970,0.0,0.0,300000.0,0.0,0.0,0.0,600000.0,8000.0
Honduras,1975,0.0,0.0,0.0,0.0,55000.0,21.0,7500.0,0.0
Honduras,1980,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,130.0
Honduras,1985,0.0,0.0,0.0,0.0,46125.0,19.0,12.0,0.0
Honduras,1990,0.0,0.0,0.0,0.0,145947.0,569.0,0.0,0.0
Honduras,1995,0.0,0.0,0.0,0.0,603001.0,55.0,2112022.0,14619.0
Honduras,2000,0.0,0.0,553625.0,0.0,5794.0,20.0,86321.0,21.0
Honduras,2005,0.0,0.0,5659.0,0.0,331157.0,85.0,123369.0,54.0
Honduras,2010,0.0,0.0,1306692.0,0.0,97808.0,159.0,24675.0,22.0
Honduras,2015,0.0,0.0,1240649.0,0.0,504968.0,30.0,271.0,4.0
Honduras,2020,0.0,0.0,10300.0,0.0,96157.0,12.0,5465658.0,142.0
Honduras,2025,0.0,0.0,0.0,0.0,34073.0,16.0,180.0,1.0
Hong Kong,1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
Hong Kong,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Hong Kong,1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0
Hong Kong,1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
Hong Kong,1955,0.0,0.0,0.0,0.0,0.0,0.0,111.0,51.0
Hong Kong,1960,0.0,0.0,0.0,0.0,7135.0,15.0,88683.0,305.0
Hong Kong,1965,0.0,0.0,0.0,0.0,13301.0,65.0,5084.0,20.0
Hong Kong,1970,0.0,0.0,0.0,0.0,23610.0,138.0,4162.0,117.0
Hong Kong,1975,0.0,0.0,0.0,0.0,3853.0,3.0,20083.0,63.0
Hong Kong,1980,0.0,0.0,0.0,0.0,796.0,2.0,3830.0,29.0
Hong Kong,1985,7.0,10.0,0.0,0.0,3223.0,3.0,2412.0,16.0
Hong Kong,1990,0.0,0.0,0.0,0.0,5645.0,6.0,2191.0,113.0
Hong Kong,1995,0.0,0.0,0.0,0.0,0.0,80.0,748.0,3.0
Hong Kong,2000,0.0,0.0,0.0,0.0,0.0,0.0,3533.0,4.0
Hong Kong,2005,0.0,0.0,0.0,0.0,0.0,0.0,557.0,2.0
